쓰레기 같은 강의. 배우면서도 대체 뭘 배우는 건지. 교수도 알고 얘기하는 건지 모르겠음. 걍 대본 보고 읽기만 하는 느낌. 수업퀄도 별로고 그냥 다 빵점임.	0
중간 기말 시험 두 번과 출결이 전부. 두 번의 시험 모두 온라인 ox 40문항으로 출제되어 부담 또한 적었다. 들인 노력에 비하면 얻어간 건 나름 많았던 것 같아 만족한다.	0
그냥 강의틀어놓고 중간기말 족보구해서 나온것만 맞춰도 비쁠받음 성적욕심없고 학점만 채우겠다는 생각이면 개꿀강의	0
내용은 정말 알차고 수준높긴한데 공부할 양이 너무 많다.. 시험 한번에 범위가 7주 분량인데 한 주당 자료가 pdf 18장 정도되다보니 안그래도 전공공부에 시간쏟기 바쁜데 정말 미치고 환장할 노릇임. 시험은 OX문제에다 온라인 오픈북 시험이긴 한데 30분안에 40문제를 풀어야하고 문제도 너무 길어서 서칭도 제대로 못했음 겨우 비플받긴했는데 재수강할 성적 나왔어도 재수강 안했을듯	0
과제 없음 하지만 강의 내용 좀 재미없는 편… 그리고 내용 되게 알찹니다ㅜㅜ 열심히 배우면 시간을 많이 걸립니다. 아무튼 한 학기동안 쉽게 보낼 수 있는 과목은 아닙니다…	0
시험날짜 공고가 너무 느린건 아쉽다. 강의는 안 보고 교안만으로 시험봤고 중간 때 없는건 검색하면 불교신문 논설에 교수님이 기고한거 있다. 기말은 시간도 촉박하고 찾기 힘들다. 중간시험은 30문제 30분이라 한두문제 긴가민가한거 말곤 널널했음. 기말시험이 시간은 같은데 40문제로 늘어나서 시간부족했음. 시험문제 유형은 참거짓 구별이랑 주관식. 앞뒤문맥 확인해야 되서 참거짓 문제 귀찮게 출제됨. 참여점수는 질문 이메일로 한걸로 대체했고 토론은 안해도 됐는데 괜히 했다. 중국인 비율이 50퍼 넘기도 했고 싸강인데 상대평가라 성적 잘주셨음. 온라인 시험이었는데 처음 계획대로 오프라인 시험이었으면 a+ 못받았을듯	0
장점 : 강의 자체는 좋음(얻어갈 지식 많음), 과제 없음 단점 : 소통부재, 시험 어려움(교안보다 구글 서칭이 답을 찾기가 더 쉬웠음..) 전 그냥 교안 안보고 시험 당일에 구글 서칭+교안 ctrlF로 시험치고 2점짜리 대면 QnA참석안했는데 A0나왔네요..ㅋ.. 공부한 시간 대비 점수는 잘 나온 것 같지만 그닥 추천해드리고 싶진않은 강의입니다.	0
강의 내용은 정말 알찹니다. 솔직히 4차산업 혁명을 이렇게 다각도에서 바라보고 넓게 연결지어서 생각하리라곤 상상도 못했는데 저는 비록 2배속 돌리고, 교안 다운받아서 전날에 몰아치기 했지만 제대로 배우실 수 있는 분들은  많은 걸 알 수 있을 것 같습니다.  다만, 소통의 부재 (시험 7일 전 시험 일정 공지 ㅠ 보통 싸강은 미리 대략적으로 몇주차에 몇요일에 본다 알려주지 않나요? *시험시간 변경으로 이후에도 2번 재공지, 대면 질의응답 자리 마련하니 참석하라는 공지도 이틀 전에 메일로 보내시고 참석안하면 2점 감점;;) 그리고 문제길이가 너~~~무 길어요. 솔직히 30분에 40문제 다 ox도 아니고 간단한 주관식 섞여있고 문제 넘길 때마다도 렉걸려서 시간 잡아먹기 때문에 제대로 문제 읽을 시간도 없는데 지문길이도 너무 길고, 헷갈릴 수 밖에 없게끔 아주 사소하게 바꿔서 내시고. 쉽지 않네요.. 왜 평점이 이런지에 대해 교수님께서 생각해보셨으면 좋겠습니다. 정말 좋은 내용이고 앞으로 살아가는 데 있어서 많은 도움이 되리라 생각하는 강의임에도 불구하고 강의운영면에서, 시험출제방식에 대해서 저는 이해가 되지 않습니다. 굳이 이렇게까지 하셔야 할까, 조금만 더 신경을 써주시면 좋지 않을까 감히 말씀드리고 싶습니다.	0
열심히 수업듣고해도 앞뒤 순서 바꾸는 사소한거 하나 다르게해서  30,40문제를 출제하시는 분입니다.. 서칭실력으로 학점을 받는 기분이에요	0
정말 생각해볼 게 많은 유익한 강의이지만 생각보다 학점을 잘 받기에는 모르곘네요. 시험 전날에 교안 다 훑어보고 지엽적인 부분까지 체크하라는 글을 봐서 그대로 했더니 성적은 나쁘지 않았습니다.	0
